respondent_id,country,sex,age,urban_rural,income_level,marital_status,education,life_satisfaction,freedom_of_choice,financial_satisfaction,trust_people,importance_of_god,emancipative_values,secular_values,avg_satisfaction,age_group
360070347,Indonesia,Male,67,Urban,Medium,Married,Higher,7,8,7,Not trusted,8,0.499027778,0.3875,7,61+
360070574,Indonesia,Male,67,Rural,Low,Married,Lower,8,8,6,Not trusted,9,0.403564815,0.3463888889,7,61+
360072745,Indonesia,Male,67,Rural,Low,Married,Lower,7,7,7,Not trusted,8,0.409166667,0.3343888889,7,61+
458070353,Malaysia,Male,67,Rural,Low,Married,Lower,5,10,9,Not trusted,10,0.441018519,0.2902777778,7,61+
458070445,Malaysia,Male,67,Urban,Medium,Married,Higher,7,7,8,Not trusted,3,0.449861111,0.8591666667,7.5,61+
458070566,Malaysia,Male,67,Urban,Low,Living together as married,Lower,6,7,4,Not trusted,3,0.604537037,0.6777777778,5,61+
458070584,Malaysia,Male,67,Urban,High,Married,Middle,7,6,7,Not trusted,5,0.53537037,0.7475,7,61+
458070600,Malaysia,Female,67,Urban,Low,Married,Lower,8,8,8,Not trusted,10,0.408194444,0.5255555556,8,61+
792070932,Turkey,Male,67,Urban,High,Married,Higher,9,9,7,Not trusted,10,0.218796296,0.1513888889,8,61+
344070716,Hong Kong SAR,Female,66,Urban,Low,Divorced,Lower,5,5,5,Not trusted,3,0.418148148,0.5258333333,5,61+
344070129,Hong Kong SAR,Male,66,Urban,Low,Married,Middle,5,7,5,Not trusted,2,0.546018519,0.3458333333,5,61+
344071832,Hong Kong SAR,Male,66,Urban,Low,Married,Middle,5,4,7,Not trusted,1,0.695648148,0.5961111111,6,61+
344070753,Hong Kong SAR,Male,66,Urban,Low,Married,Lower,10,8,5,Not trusted,1,0.636944444,0.5825,7.5,61+
344072033,Hong Kong SAR,Female,66,Urban,Low,Living together as married,Middle,7,8,5,Not trusted,8,0.656574074,0.3308333333,6,61+
344072064,Hong Kong SAR,Female,66,Urban,Medium,Married,Middle,8,6,8,Not trusted,6,0.471666667,0.75,8,61+
344070306,Hong Kong SAR,Male,66,Urban,Medium,Married,Middle,8,8,8,Not trusted,1,0.366944444,0.5133333333,8,61+
344070539,Hong Kong SAR,Female,66,Urban,Medium,Married,Lower,5,5,7,Not trusted,5,0.500787037,0.6493333333,6,61+
344070200,Hong Kong SAR,Female,66,Urban,Medium,Divorced,Lower,7,8,6,Trusted,6,0.186666667,0.29,6.5,61+
344071593,Hong Kong SAR,Male,66,Urban,Medium,Married,Higher,10,10,10,Not trusted,5,0.39662037,0.47,10,61+
344071546,Hong Kong SAR,Male,66,Urban,Medium,Married,Middle,5,8,6,Not trusted,4,0.691296296,0.5111111111,5.5,61+
344070326,Hong Kong SAR,Male,66,Urban,Low,Married,Lower,5,5,5,Not trusted,10,0.18,0.4433333333,5,61+
344070243,Hong Kong SAR,Female,66,Urban,Low,Married,Lower,6,6,6,Not trusted,3,0.522037037,0.5816666667,6,61+
344070363,Hong Kong SAR,Female,66,Urban,Medium,Divorced,Lower,8,6,6,Not trusted,1,0.54287037,0.4569444444,7,61+
344070233,Hong Kong SAR,Female,66,Urban,Medium,Married,Lower,8,8,8,Trusted,8,0.2425,0.54,8,61+
344070971,Hong Kong SAR,Male,66,Urban,Medium,Married,Higher,9,8,10,Not trusted,10,0.315601852,0.2480555556,9.5,61+
360070487,Indonesia,Male,66,Urban,High,Divorced,Higher,5,10,8,Not trusted,10,0.215005,0.2483333333,6.5,61+
360073129,Indonesia,Female,66,Rural,Low,Married,Lower,5,10,5,Not trusted,10,0.31125,0.0688888889,5,61+
360070299,Indonesia,Female,66,Rural,Low,Married,Lower,10,10,1,Not trusted,9,0.314537037,0.2222222222,5.5,61+
360071861,Indonesia,Male,66,Rural,High,Married,Lower,10,10,10,Not trusted,10,0.58875,0.2633333333,10,61+
360072135,Indonesia,Male,66,Rural,Low,Married,Lower,10,1,10,Not trusted,10,0.402083333,0.2636111111,10,61+
360072437,Indonesia,Male,66,Rural,Low,Married,Lower,10,10,8,Not trusted,8,0.4925,0.1658333333,9,61+
360071451,Indonesia,Male,66,Rural,Low,Widowed,Lower,10,10,10,Not trusted,10,0.399768519,0.055,10,61+
360071269,Indonesia,Male,66,Urban,Low,Married,Lower,8,2,6,Not trusted,10,0.237175926,0.2355555556,7,61+
360072680,Indonesia,Male,66,Rural,Medium,Married,Lower,5,5,6,Not trusted,5,0.399351852,0.4427777778,5.5,61+
360071989,Indonesia,Female,66,Rural,Low,Widowed,Lower,10,1,10,Not trusted,10,0.45,0.1238888889,10,61+
360071199,Indonesia,Male,66,Rural,Medium,Married,Lower,7,5,7,Not trusted,10,0.458981482,0.4433333333,7,61+
458070008,Malaysia,Female,66,Rural,Medium,Married,Lower,9,7,10,Not trusted,8,0.510185185,0.25,9.5,61+
458070392,Malaysia,Female,66,Rural,Low,Widowed,Lower,7,6,7,Not trusted,8,0.228333333,0.3180555556,7,61+
458070603,Malaysia,Male,66,Urban,Medium,Married,Lower,8,8,6,Not trusted,10,0.362037037,0.235,7,61+
458070622,Malaysia,Male,66,Urban,Medium,Single,Higher,8,1,6,Not trusted,6,0.524351852,0.5530555556,7,61+
458071151,Malaysia,Female,66,Urban,High,Divorced,Higher,8,10,6,Not trusted,10,0.388333333,0.3741666667,7,61+
344070415,Hong Kong SAR,Female,65,Urban,High,Married,Higher,9,9,9,Trusted,2,0.63462963,0.4425,9,61+
344070782,Hong Kong SAR,Male,65,Urban,Medium,Married,Middle,6,6,6,Trusted,5,0.435555556,0.3875,6,61+
344070544,Hong Kong SAR,Female,65,Urban,Low,Married,Lower,7,5,7,Not trusted,8,0.394722222,0.3044444444,7,61+
344071690,Hong Kong SAR,Female,65,Urban,Medium,Single,Middle,8,8,8,Trusted,5,0.409166667,0.5816666667,8,61+
344071855,Hong Kong SAR,Female,65,Urban,Medium,Married,Middle,6,7,6,Not trusted,3,0.628101852,0.7336111111,6,61+
344070241,Hong Kong SAR,Female,65,Urban,Low,Divorced,Middle,7,7,8,Not trusted,4,0.591064815,0.4558333333,7.5,61+
344070266,Hong Kong SAR,Female,65,Urban,Medium,Single,Lower,10,10,10,Not trusted,8,0.714444444,0.1933333333,10,61+
344070406,Hong Kong SAR,Male,65,Urban,Low,Married,Lower,7,5,5,Not trusted,1,0.422777778,0.4708333333,6,61+
344070209,Hong Kong SAR,Male,65,Urban,Medium,Married,Middle,6,7,6,Not trusted,7,0.401944444,0.3594444444,6,61+
344070632,Hong Kong SAR,Female,65,Urban,Low,Married,Lower,7,1,5,Trusted,1,0.140648148,0.5105833333,6,61+
344070707,Hong Kong SAR,Female,65,Urban,Medium,Married,Middle,10,9,6,Not trusted,8,0.568333333,0.20475,8,61+
344070055,Hong Kong SAR,Male,65,Urban,Medium,Married,Middle,6,7,7,Not trusted,6,0.431342593,0.5536111111,6.5,61+
344070180,Hong Kong SAR,Male,65,Urban,Low,Married,Middle,6,5,5,Not trusted,1,0.677407407,0.5116666667,5.5,61+
344070309,Hong Kong SAR,Male,65,Urban,Medium,Married,Middle,9,9,9,Not trusted,6,0.327148148,0.3041666667,9,61+
344070378,Hong Kong SAR,Male,65,Urban,Low,Married,Lower,5,5,4,Not trusted,10,0.333703704,0.2908333333,4.5,61+
344070821,Hong Kong SAR,Female,65,Urban,Low,Married,Lower,6,7,5,Not trusted,2,0.592962963,0.3866666667,5.5,61+
344070800,Hong Kong SAR,Female,65,Urban,Medium,Widowed,Lower,9,10,9,Not trusted,1,0.391574074,0.665,9,61+
344072045,Hong Kong SAR,Female,65,Urban,Medium,Married,Middle,7,6,6,Trusted,4,0.413518519,0.5541666667,6.5,61+
344071984,Hong Kong SAR,Female,65,Urban,High,Married,Higher,8,8,8,Trusted,6,0.560972222,0.3313888889,8,61+
344071681,Hong Kong SAR,Male,65,Urban,Medium,Married,Higher,6,5,5,Not trusted,9,0.499166667,0.6933333333,5.5,61+
360070240,Indonesia,Male,65,Rural,Low,Married,Lower,6,6,7,Not trusted,9,0.33412037,0.4847222222,6.5,61+
360071511,Indonesia,Male,65,Urban,Low,Married,Lower,5,10,1,Not trusted,10,0.293703704,0.1655555556,3,61+
360070839,Indonesia,Female,65,Rural,Low,Widowed,Lower,2,3,1,Not trusted,6,0.348981482,0.4711111111,1.5,61+
360072850,Indonesia,Male,65,Urban,Medium,Married,Middle,10,9,9,Not trusted,10,0.424953704,0.0833333333,9.5,61+
360071091,Indonesia,Male,65,Rural,High,Married,Lower,9,10,8,Not trusted,10,0.342564815,0.4161111111,8.5,61+
360072909,Indonesia,Female,65,Urban,Low,Widowed,Lower,10,10,10,Not trusted,1,0.387916667,0.2072222222,10,61+
360071710,Indonesia,Female,65,Rural,Low,Widowed,Lower,8,10,5,Not trusted,10,0.316435185,0.2355555556,6.5,61+
360072697,Indonesia,Male,65,Rural,Medium,Married,Middle,7,8,6,Not trusted,10,0.375925926,0.2072222222,6.5,61+
360070803,Indonesia,Male,65,Rural,Low,Married,Lower,5,5,4,Trusted,10,0.341759259,0.2630555556,4.5,61+
360071323,Indonesia,Male,65,Urban,Medium,Married,Higher,10,10,10,Not trusted,10,0.262916667,0.055,10,61+
360070891,Indonesia,Male,65,Rural,Low,Married,Lower,10,10,1,Not trusted,10,0.3675,0.1805555556,5.5,61+
458070037,Malaysia,Female,65,Rural,Low,Widowed,Lower,7,7,8,Not trusted,9,0.21662037,0.2480555556,7.5,61+
458070074,Malaysia,Male,65,Rural,Low,Married,Lower,6,6,5,Not trusted,6,0.426851852,0.4566666667,5.5,61+
458070144,Malaysia,Male,65,Rural,Low,Married,Lower,6,7,5,Trusted,6,0.434074074,0.4302777778,5.5,61+
458070191,Malaysia,Female,65,Rural,Low,Separated,Lower,6,6,6,Trusted,6,0.394583333,0.4158333333,6,61+
458070433,Malaysia,Male,65,Urban,Medium,Married,Lower,5,3,4,Not trusted,5,0.381388889,0.525,4.5,61+
458070499,Malaysia,Male,65,Urban,Low,Married,Lower,7,5,5,Not trusted,5,0.43912037,0.47,6,61+
458070501,Malaysia,Male,65,Urban,Medium,Married,Lower,6,7,6,Not trusted,10,0.549814815,0.2208333333,6,61+
458070533,Malaysia,Male,65,Urban,Medium,Married,Middle,8,7,8,Trusted,10,0.408611111,0.3872222222,8,61+
458070543,Malaysia,Male,65,Rural,High,Married,Middle,9,8,9,Not trusted,10,0.277361111,0.1108333333,9,61+
458070552,Malaysia,Male,65,Urban,Medium,Married,Higher,7,6,7,Not trusted,5,0.448240741,0.5119444444,7,61+
792071961,Turkey,Female,65,Urban,Medium,Widowed,Lower,1,9,1,Trusted,10,0.214166667,0.1519444444,1,61+
792071779,Turkey,Male,65,Urban,Medium,Single,Middle,5,8,5,Not trusted,9,0.309027778,0.1791666667,5,61+
792071585,Turkey,Male,65,Urban,Medium,Married,Lower,8,4,6,Not trusted,10,0.363796296,0.2080555556,7,61+
792070024,Turkey,Female,65,Urban,Medium,Married,Lower,8,8,5,Not trusted,10,0.231416667,0.3461111111,6.5,61+
792070477,Turkey,Male,65,Urban,High,Married,Lower,7,7,9,Not trusted,10,0.331388889,0.1522222222,8,61+
344070211,Hong Kong SAR,Female,64,Urban,High,Married,Lower,5,6,5,Not trusted,8,0.409166667,0.4833333333,5,61+
344070343,Hong Kong SAR,Female,64,Urban,Medium,Widowed,Lower,5,5,5,Not trusted,5,0.2975,0.5813888889,5,61+
344070650,Hong Kong SAR,Female,64,Urban,Low,Married,Middle,1,3,1,Not trusted,2,0.467962963,0.5244444444,1,61+
344070991,Hong Kong SAR,Female,64,Urban,Medium,Married,Middle,8,9,8,Not trusted,9,0.476018519,0.3455555556,8,61+
344070721,Hong Kong SAR,Male,64,Urban,Low,Married,Lower,10,10,10,Not trusted,1,0.31125,0.4983333333,10,61+
344070528,Hong Kong SAR,Male,64,Urban,Low,Married,Middle,8,6,7,Trusted,3,0.647037037,0.3719566667,7.5,61+
344072047,Hong Kong SAR,Female,64,Urban,Low,Married,Lower,7,8,7,Not trusted,1,0.528981482,0.4983333333,7,61+
344070142,Hong Kong SAR,Female,64,Urban,Low,Married,Lower,10,9,10,Trusted,8,0.311388889,0.3602777778,10,61+
344070756,Hong Kong SAR,Male,64,Urban,Medium,Married,Lower,8,5,6,Not trusted,1,0.394722222,0.5258333333,7,61+
344070275,Hong Kong SAR,Female,64,Urban,Low,Married,Lower,10,8,10,Not trusted,3,0.223981482,0.3594444444,10,61+
344070915,Hong Kong SAR,Female,64,Urban,Medium,Single,Higher,8,9,8,Not trusted,3,0.35537037,0.4419444444,8,61+
344070558,Hong Kong SAR,Female,64,Urban,Medium,Single,Higher,6,7,8,Not trusted,2,0.374444444,0.4185,7,61+
344070452,Hong Kong SAR,Male,64,Urban,Medium,Married,Lower,7,8,7,Not trusted,1,0.574861111,0.4983333333,7,61+
344070088,Hong Kong SAR,Female,64,Urban,Medium,Married,Lower,5,1,7,Not trusted,1,0.32618037,0.5138244444,6,61+
344070893,Hong Kong SAR,Female,64,Urban,Medium,Married,Middle,8,8,8,Not trusted,7,0.761574074,0.3736111111,8,61+
344070927,Hong Kong SAR,Male,64,Urban,Low,Married,Lower,8,6,7,Trusted,1,0.33875,0.4425,7.5,61+
344070097,Hong Kong SAR,Female,64,Urban,Medium,Married,Lower,8,8,8,Trusted,8,0.575277778,0.7246983333,8,61+
344071561,Hong Kong SAR,Male,64,Urban,Medium,Single,Middle,6,8,8,Trusted,4,0.52162037000000006,0.5677777778,7,61+
344070390,Hong Kong SAR,Female,64,Urban,Low,Widowed,Lower,8,10,6,Trusted,1,0.306759259,0.3591666667,7,61+
360071473,Indonesia,Male,64,Rural,Low,Married,Lower,8,10,8,Not trusted,10,0.348148148,0.1805555556,8,61+
360072457,Indonesia,Male,64,Rural,Medium,Married,Lower,10,10,10,Not trusted,10,0.271898148,0.4294444444,10,61+
360072390,Indonesia,Male,64,Rural,High,Married,Lower,5,5,5,Not trusted,10,0.360416667,0.2072222222,5,61+
360071512,Indonesia,Female,64,Urban,Medium,Married,Lower,10,10,10,Not trusted,10,0.296666667,0.1658333333,10,61+
360072861,Indonesia,Male,64,Rural,Low,Married,Middle,8,10,2,Not trusted,10,0.243842593,0.2080555556,5,61+
360072210,Indonesia,Female,64,Rural,Medium,Married,Lower,6,5,7,Not trusted,6,0.510462963,0.4852777778,6.5,61+
360070481,Indonesia,Male,64,Urban,Low,Married,Middle,9,8,8,Not trusted,10,0.230925926,0.3316666667,8.5,61+
360071117,Indonesia,Male,64,Rural,Medium,Married,Lower,9,10,7,Not trusted,10,0.231481482,0.1522222222,8,61+
360071685,Indonesia,Female,64,Rural,Medium,Married,Lower,5,7,5,Not trusted,6,0.409166667,0.1936111111,5,61+
360071375,Indonesia,Male,64,Urban,Medium,Married,Middle,6,8,6,Not trusted,10,0.558240741,0.5405555556,6,61+
360070345,Indonesia,Male,64,Urban,Medium,Married,Middle,6,6,4,Not trusted,8,0.40125,0.2347222222,5,61+
458070239,Malaysia,Male,64,Rural,Medium,Married,Lower,5,10,4,Not trusted,10,0.595833333,0.4016666667,4.5,61+
458070263,Malaysia,Female,64,Rural,Low,Married,Lower,8,7,9,Not trusted,10,0.21662037,0.3313888889,8.5,61+
458070383,Malaysia,Male,64,Rural,Low,Married,Lower,9,10,8,Not trusted,10,0.165833333,0.11,8.5,61+
458070418,Malaysia,Male,64,Urban,Medium,Married,Lower,2,3,3,Not trusted,3,0.517824074,0.4836111111,2.5,61+
458070425,Malaysia,Female,64,Rural,Low,Single,Higher,8,6,6,Not trusted,1,0.559074074,0.6777777778,7,61+
458070544,Malaysia,Female,64,Urban,High,Married,Higher,6,6,5,Not trusted,10,0.329490741,0.2347222222,5.5,61+
458070565,Malaysia,Male,64,Urban,Medium,Married,Higher,8,8,7,Trusted,6,0.464027778,0.6366666667,7.5,61+
458070570,Malaysia,Male,64,Urban,Medium,Married,Lower,6,6,5,Not trusted,6,0.373611111,0.5947222222,5.5,61+
458070601,Malaysia,Female,64,Urban,Medium,Married,Higher,10,8,8,Not trusted,10,0.318333333,0.2347222222,9,61+
458070607,Malaysia,Male,64,Urban,Low,Married,Lower,8,7,8,Not trusted,10,0.42537037,0.2625,8,61+
458071008,Malaysia,Female,64,Urban,Low,Widowed,Lower,8,9,7,Not trusted,10,0.270277778,0.3463888889,7.5,61+
792071515,Turkey,Female,64,Urban,Medium,Married,Higher,6,5,5,Not trusted,6,0.651805556,0.6508333333,5.5,61+
792072400,Turkey,Male,64,Urban,Low,Married,Lower,7,10,7,Not trusted,10,0.3325,0.0138888889,7,61+
792070694,Turkey,Male,64,Urban,High,Married,Middle,9,6,8,Not trusted,8,0.479045926,0.1941666667,8.5,61+
792070064,Turkey,Male,64,Urban,Medium,Married,Lower,7,8,8,Not trusted,7,0.376064815,0.3325,7.5,61+
344071818,Hong Kong SAR,Male,63,Urban,Medium,Widowed,Lower,6,9,6,Not trusted,6,0.357962963,0.4427777778,6,61+
344072053,Hong Kong SAR,Female,63,Urban,Medium,Single,Middle,8,7,7,Trusted,9,0.35537037,0.3172222222,7.5,61+
344070101,Hong Kong SAR,Male,63,Urban,Low,Single,Lower,5,4,5,Not trusted,10,0.551296296,0.17944444440000001,5,61+
344070125,Hong Kong SAR,Female,63,Urban,Medium,Married,Lower,8,5,8,Trusted,7,0.482824074,0.3844708333,8,61+
344070573,Hong Kong SAR,Male,63,Urban,High,Married,Higher,10,10,10,Trusted,10,0.400833333,0.3033333333,10,61+
344070298,Hong Kong SAR,Male,63,Urban,Low,Married,Middle,8,7,8,Not trusted,8,0.482268519,0.2213888889,8,61+
344071782,Hong Kong SAR,Female,63,Urban,Medium,Married,Middle,8,9,8,Trusted,1,0.73037037,0.4283333333,8,61+
344071453,Hong Kong SAR,Male,63,Urban,Medium,Married,Higher,8,6,7,Not trusted,3,0.667037037,0.5111111111,7.5,61+
344070046,Hong Kong SAR,Female,63,Urban,Medium,Married,Higher,6,8,9,Not trusted,1,0.38462963,0.36,7.5,61+
344070916,Hong Kong SAR,Male,63,Urban,Medium,Married,Middle,8,8,8,Trusted,1,0.246574074,0.3733333333,8,61+
344070926,Hong Kong SAR,Female,63,Urban,Low,Widowed,Lower,10,5,10,Not trusted,5,0.228194444,0.2483333333,10,61+
344070527,Hong Kong SAR,Male,63,Urban,Medium,Married,Lower,8,7,6,Trusted,1,0.316574074,0.4016666667,7,61+
344070273,Hong Kong SAR,Male,63,Urban,Medium,Married,Middle,7,5,8,Not trusted,2,0.277222222,0.6933333333,7.5,61+
344070330,Hong Kong SAR,Female,63,Urban,Medium,Divorced,Middle,9,8,8,Not trusted,10,0.4225,0.1383333333,8.5,61+
344070817,Hong Kong SAR,Female,63,Urban,Medium,Divorced,Lower,10,10,10,Not trusted,1,0.4425,0.5125,10,61+
344070178,Hong Kong SAR,Female,63,Urban,Low,Widowed,Lower,5,6,4,Not trusted,2,0.343657407,0.4566666667,4.5,61+
344071588,Hong Kong SAR,Female,63,Urban,Medium,Widowed,Middle,10,10,10,Not trusted,7,0.441018519,0.4425,10,61+
344070032,Hong Kong SAR,Female,63,Urban,Low,Married,Higher,6,8,5,Not trusted,10,0.223425926,0.2766666667,5.5,61+
344070868,Hong Kong SAR,Female,63,Urban,Low,Single,Middle,5,6,5,Not trusted,1,0.644305556,0.53779,5,61+
344070501,Hong Kong SAR,Male,63,Urban,Medium,Married,Higher,8,6,8,Not trusted,3,0.463333333,0.4983333333,8,61+
344072052,Hong Kong SAR,Female,63,Urban,Medium,Single,Higher,8,7,8,Not trusted,1,0.394722222,0.3466666667,8,61+
344072037,Hong Kong SAR,Female,63,Urban,Medium,Married,Middle,8,8,8,Trusted,3,0.649351852,0.7061111111,8,61+
344072057,Hong Kong SAR,Female,63,Urban,Medium,Married,Middle,8,7,8,Not trusted,6,0.410925926,0.4427777778,8,61+
344070666,Hong Kong SAR,Female,63,Urban,High,Married,Lower,9,8,9,Trusted,3,0.372685185,0.6233333333,9,61+
344071207,Hong Kong SAR,Male,63,Urban,Low,Divorced,Middle,9,10,5,Not trusted,1,0.52162037000000006,0.485,7,61+
344070374,Hong Kong SAR,Male,63,Urban,Low,Married,Middle,7,6,6,Not trusted,8,0.64037037,0.4425,6.5,61+
344070540,Hong Kong SAR,Male,63,Urban,Medium,Divorced,Lower,10,5,6,Not trusted,5,0.482685185,0.4798275,8,61+
360071211,Indonesia,Male,63,Rural,Low,Married,Lower,10,10,8,Not trusted,10,0.187083333,0.1516666667,9,61+
360071573,Indonesia,Male,63,Rural,Low,Married,Lower,1,10,5,Not trusted,10,0.221916667,0.1247222222,3,61+
360071826,Indonesia,Male,63,Rural,Medium,Married,Middle,7,10,7,Not trusted,10,0.11287037,0.3175,7,61+
360070344,Indonesia,Female,63,Urban,Medium,Married,Middle,7,8,5,Not trusted,10,0.083333333,0.4022222222,6,61+
360071737,Indonesia,Female,63,Rural,Low,Widowed,Lower,9,8,4,Not trusted,8,0.369814815,0.2905555556,6.5,61+
360072610,Indonesia,Female,63,Rural,Medium,Married,Lower,10,10,10,Not trusted,10,0.3675,0.0413888889,10,61+
360071489,Indonesia,Female,63,Rural,Medium,Widowed,Lower,8,7,5,Not trusted,9,0.320925926,0.2630555556,6.5,61+
360071656,Indonesia,Male,63,Rural,Low,Widowed,Lower,10,10,10,Not trusted,10,0.242083333,0.0413888889,10,61+
360070232,Indonesia,Male,63,Rural,Low,Married,Lower,2,1,2,Not trusted,9,0.387916667,0.2347222222,2,61+
360071602,Indonesia,Female,63,Rural,Low,Widowed,Lower,6,10,5,Not trusted,10,0.207916667,0.1655555556,5.5,61+
360072977,Indonesia,Male,63,Rural,Low,Married,Middle,10,10,10,Not trusted,10,0.31875,0.0972222222,10,61+
458070052,Malaysia,Male,63,Rural,Low,Married,Lower,9,9,7,Not trusted,9,0.2775,0.2619444444,8,61+
458070210,Malaysia,Female,63,Rural,Low,Married,Lower,5,3,4,Not trusted,10,0.404537037,0.25,4.5,61+
458070427,Malaysia,Male,63,Urban,Low,Married,Higher,6,5,8,Not trusted,10,0.283472222,0.1936111111,7,61+
458070481,Malaysia,Male,63,Urban,Medium,Married,Lower,6,8,6,Not trusted,4,0.436388889,0.7336111111,6,61+
458070556,Malaysia,Male,63,Urban,Medium,Married,Lower,6,6,6,Trusted,6,0.451759259,0.6091666667,6,61+
458070581,Malaysia,Male,63,Urban,Low,Married,Higher,7,7,5,Not trusted,7,0.530092593,0.4552777778,6,61+
458070617,Malaysia,Male,63,Urban,Medium,Married,Higher,6,6,5,Not trusted,10,0.603333333,0.1925,5.5,61+
458070619,Malaysia,Female,63,Urban,High,Married,Higher,8,7,6,Not trusted,8,0.339166667,0.345,7,61+
458070626,Malaysia,Female,63,Urban,High,Married,Higher,9,9,10,Not trusted,10,0.481481482,0.1933333333,9.5,61+
458070680,Malaysia,Male,63,Urban,Medium,Married,Higher,9,9,10,Not trusted,10,0.33875,0.0275,9.5,61+
458070736,Malaysia,Male,63,Urban,Low,Married,Lower,8,9,6,Not trusted,10,0.442777778,0.3325,7,61+
458070756,Malaysia,Male,63,Urban,Medium,Married,Middle,9,9,9,Not trusted,10,0.179583333,0.0827777778,9,61+
458070851,Malaysia,Female,63,Urban,Medium,Divorced,Lower,7,8,7,Not trusted,8,0.435185185,0.1516666667,7,61+
792071574,Turkey,Female,63,Urban,Medium,Widowed,Lower,6,8,7,Trusted,10,0.328148148,0.2208333333,6.5,61+
792071772,Turkey,Female,63,Urban,Medium,Married,Lower,7,8,6,Not trusted,10,0.228888889,0.0966666667,6.5,61+
792071341,Turkey,Male,63,Rural,Low,Married,Middle,5,5,5,Not trusted,5,0.214166667,0.2758333333,5,61+
792071771,Turkey,Female,63,Urban,Medium,Married,Lower,7,10,8,Not trusted,10,0.462407407,0.0691666667,7.5,61+
792071845,Turkey,Female,63,Urban,Medium,Married,Lower,4,7,4,Not trusted,10,0.615740741,0.3875,4,61+
344070882,Hong Kong SAR,Male,62,Urban,Medium,Married,Middle,8,7,7,Trusted,1,0.713333333,0.525,7.5,61+
344070282,Hong Kong SAR,Male,62,Urban,Low,Married,Lower,7,8,9,Not trusted,3,0.472592593,0.6794444444,8,61+
344070600,Hong Kong SAR,Male,62,Urban,Low,Married,Lower,10,10,8,Not trusted,9,0.494537037,0.2775,9,61+
344070071,Hong Kong SAR,Female,62,Urban,Low,Widowed,Lower,5,4,5,Not trusted,7,0.348425926,0.5816666667,5,61+
344071531,Hong Kong SAR,Male,62,Urban,Medium,Married,Middle,9,8,9,Not trusted,9,0.429166667,0.2905555556,9,61+
344070238,Hong Kong SAR,Male,62,Urban,Medium,Widowed,Higher,8,8,8,Not trusted,8,0.418703704,0.36,8,61+
344071174,Hong Kong SAR,Male,62,Urban,Medium,Married,Higher,8,8,9,Trusted,3,0.418009259,0.3594444444,8.5,61+
344072063,Hong Kong SAR,Female,62,Urban,Medium,Married,Higher,7,6,6,Trusted,10,0.731481482,0.3463888889,6.5,61+
344072058,Hong Kong SAR,Female,62,Urban,Medium,Divorced,Higher,6,7,7,Trusted,6,0.621574074,0.8169444444,6.5,61+
344072017,Hong Kong SAR,Female,62,Urban,Low,Married,Lower,3,4,1,Not trusted,2,0.577314815,0.61,2,61+
344071502,Hong Kong SAR,Male,62,Urban,Medium,Married,Middle,6,6,6,Not trusted,3,0.537407407,0.5391666667,6,61+
344070293,Hong Kong SAR,Male,62,Urban,Medium,Married,Middle,8,7,6,Not trusted,4,0.267824074,0.3319444444,7,61+
344070377,Hong Kong SAR,Female,62,Urban,Low,Married,Middle,8,5,8,Not trusted,5,0.31875,0.4002777778,8,61+
344071838,Hong Kong SAR,Male,62,Urban,Medium,Married,Lower,5,6,4,Trusted,4,0.681759259,0.72,4.5,61+
344072066,Hong Kong SAR,Female,62,Urban,Medium,Divorced,Lower,6,5,6,Not trusted,5,0.512777778,0.6094444444,6,61+
344070644,Hong Kong SAR,Female,62,Urban,Medium,Married,Lower,10,10,10,Not trusted,1,0.410787037,0.3733333333,10,61+
344071260,Hong Kong SAR,Male,62,Urban,Medium,Married,Higher,7,7,6,Trusted,8,0.281296296,0.6783333333,6.5,61+
344072056,Hong Kong SAR,Female,62,Urban,Medium,Widowed,Lower,6,9,6,Not trusted,5,0.528564815,0.6638888889,6,61+
